row_granularity,persona_id,persona_name,persona_email,persona_age,persona_birth_date,persona_phone_number,persona_memberships,persona_age_group,persona_detailed_age_band,persona_gender,persona_job,persona_residence,persona_is_foreigner,persona_residence_sido,persona_residence_sigungu,persona_child_count,persona_children_age_reference_date,persona_children_json,persona_child_1_label,persona_child_1_birth_date,persona_child_1_exact_age,persona_child_1_school_stage,persona_child_2_label,persona_child_2_birth_date,persona_child_2_exact_age,persona_child_2_school_stage,persona_description,persona_monthly_budget,persona_period,persona_preferred_benefits,eligibility_is_student,eligibility_military_service_target,eligibility_is_business_owner,eligibility_owns_light_car,eligibility_pregnancy_childcare_support,eligibility_welfare_benefit,eligibility_occupation_qualifications,eligibility_telecom_provider,eligibility_primary_transport,eligibility_kpass_user,eligibility_highpass_user,eligibility_preferred_airline,eligibility_primary_shopping_affiliation,eligibility_vehicle_owner,eligibility_has_children,eligibility_children_count,eligibility_child_age_groups,eligibility_verification_status,eligibility_summary,owned_card_count,owned_user_card_ids,owned_card_names,owned_card_usage_roles,transaction_id,approval_number_for_db,usage_month,approved_at,merchant_name,source_category,source_subcategory,payment_category,original_payment_amount,saved_amount,final_approved_amount,source_payment_method,payment_source_type,transaction_status,transaction_memo,no_card_reason,actual_user_card_id,actual_card_id,actual_card_name,actual_card_issuer,actual_card_owner_role,actual_card_usage_role,actual_card_selected_option,actual_card_last4,actual_card_type,actual_card_annual_fee,actual_card_required_previous_spend,actual_card_monthly_total_limit,actual_card_image_url,actual_card_source_url,actual_card_previous_month_spend,actual_card_current_month_spend,actual_card_performance_met,recommended_user_card_id,recommended_card_id,recommended_card_name,recommended_card_issuer,recommended_card_owner_role,recommended_card_usage_role,recommended_card_selected_option,recommended_card_type,recommended_card_annual_fee,recommended_card_required_previous_spend,recommended_card_monthly_total_limit,recommended_card_previous_month_spend,recommended_card_current_month_spend,recommended_card_performance_met,benefit_scenario,picka_usage_stage,actual_benefit_amount,potential_benefit_amount,missed_benefit_amount,missed_benefit_reason,benefit_rate_text,monthly_benefit_cap,cap_remaining_before,cap_remaining_after,benefit_judgement_source,card_benefit_source_id,card_benefit_name,card_benefit_category,card_benefit_category_alias_count,card_benefit_type,card_benefit_unit,card_benefit_value,card_benefit_required_spending,card_benefit_minimum_payment,card_benefit_per_transaction_limit,card_benefit_monthly_limit,card_benefit_condition_text,card_benefit_exception_text,card_benefit_source_summary,card_benefit_source_url,reward_type,reward_program,reward_amount,reward_unit
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0004,july26-persona3-0004,2026-07,2026-07-08T17:40:00,대한항공,항공,항공권 및 마일리지,AIRLINE_MILEAGE,247400,10000,237400,신용카드,CARD,APPROVED,대한항공 결제 · 항공/마일리지 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000.0,,https://www.card-gorilla.com/card/detail/718,1631400,1448500,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,10000,16700,6700,,7%,10000.0,10000.0,0.0,SYNTHETIC_RULE_MATCHING_V1,718-04,항공/마일리지 맞춤 혜택,항공/마일리지,4,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '항공/마일리지' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 아파트 관리비·도시가스요금·전기요금·4대 사회보험·보험·통신·렌탈 자동납부 연결 시 7% 결제일할인,16700.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0019,july26-persona3-0019,2026-07,2026-07-09T11:40:00,한식당,외식,음식점,FOOD_DINING,27700,1900,25800,신용카드,CARD,APPROVED,한식당 결제 · 푸드/외식 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000.0,,https://www.card-gorilla.com/card/detail/718,1631400,1448500,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,1900,1900,0,,7%,10000.0,3100.0,1200.0,SYNTHETIC_RULE_MATCHING_V1,718-02,푸드/외식 맞춤 혜택,푸드/외식,57,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '푸드/외식' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,1900.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0011,july26-persona3-0011,2026-07,2026-07-09T20:55:00,티머니,교통,대중교통·택시,TRANSIT,15300,0,15300,체크카드,CARD,APPROVED,티머니 결제 · 교통 카테고리,,UC301,2423,노리2 체크카드(Global),KB국민카드,개인 체크카드,구독·배달·소액생활,,4455,체크카드,,200000,70000.0,,https://www.card-gorilla.com/card/detail/2423,28500,388700,N,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,300,300,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,7%,10000.0,,,SYNTHETIC_RULE_MATCHING_V1,718-02,교통 맞춤 혜택,교통,20,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '교통' 시연 데이터,https://www.card-gorilla.com/card/detail/718,MISSED_WRONG_CARD,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,300.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0024,july26-persona3-0024,2026-07,2026-07-10T13:00:00,베이비플러스,교육/육아,교육 및 육아,EDUCATION_CHILDCARE,192900,0,192900,신용카드,CARD,APPROVED,베이비플러스 결제 · 교육/육아 카테고리,,UC302,13,신한카드 Mr.Life,신한카드,개인 신용카드,외식·온라인쇼핑·병원/약국,,4456,신용카드,,300000,54000.0,,https://www.card-gorilla.com/card/detail/13,1224200,1075800,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,4200,4200,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,7%,10000.0,,,SYNTHETIC_RULE_MATCHING_V1,718-02,교육/육아 맞춤 혜택,교육/육아,14,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '교육/육아' 시연 데이터,https://www.card-gorilla.com/card/detail/718,MISSED_WRONG_CARD,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,4200.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0012,july26-persona3-0012,2026-07,2026-07-11T21:15:00,김밥전문점,외식,음식점,FOOD_DINING,30400,700,29700,신용카드,CARD,APPROVED,김밥전문점 결제 · 푸드/외식 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000.0,,https://www.card-gorilla.com/card/detail/718,1631400,1448500,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,700,700,0,,7%,10000.0,1200.0,500.0,SYNTHETIC_RULE_MATCHING_V1,718-02,푸드/외식 맞춤 혜택,푸드/외식,57,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '푸드/외식' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,700.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0014,july26-persona3-0014,2026-07,2026-07-12T07:15:00,스피드메이트,자동차,차량정비 및 세차,AUTO_MAINTENANCE,138800,0,138800,신용카드,CARD,APPROVED,스피드메이트 결제 · 자동차/정비 카테고리,,UC302,13,신한카드 Mr.Life,신한카드,개인 신용카드,외식·온라인쇼핑·병원/약국,,4456,신용카드,,300000,54000.0,,https://www.card-gorilla.com/card/detail/13,1224200,1075800,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,3000,3000,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,7%,10000.0,,,SYNTHETIC_RULE_MATCHING_V1,718-02,자동차/정비 맞춤 혜택,자동차/정비,10,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '자동차/정비' 시연 데이터,https://www.card-gorilla.com/card/detail/718,MISSED_WRONG_CARD,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,3000.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0023,july26-persona3-0023,2026-07,2026-07-12T22:10:00,소아 발달센터,교육/육아,교육 및 육아,EDUCATION_CHILDCARE,178200,0,178200,신용카드,CARD,APPROVED,소아 발달센터 결제 · 교육/육아 카테고리,,UC302,13,신한카드 Mr.Life,신한카드,개인 신용카드,외식·온라인쇼핑·병원/약국,,4456,신용카드,,300000,54000.0,,https://www.card-gorilla.com/card/detail/13,1224200,1075800,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,3900,3900,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,7%,10000.0,,,SYNTHETIC_RULE_MATCHING_V1,718-02,교육/육아 맞춤 혜택,교육/육아,14,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '교육/육아' 시연 데이터,https://www.card-gorilla.com/card/detail/718,MISSED_WRONG_CARD,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,3900.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0039,july26-persona3-0039,2026-07,2026-07-13T12:40:00,카카오 T,교통,대중교통·택시,TRANSIT,14700,300,14400,신용카드,CARD,APPROVED,카카오 T 결제 · 교통 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000.0,,https://www.card-gorilla.com/card/detail/718,1631400,1448500,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,300,300,0,,7%,10000.0,500.0,200.0,SYNTHETIC_RULE_MATCHING_V1,718-02,교통 맞춤 혜택,교통,20,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '교통' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,300.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0036,july26-persona3-0036,2026-07,2026-07-13T16:15:00,아이사랑몰,교육/육아,교육 및 육아,EDUCATION_CHILDCARE,140300,0,140300,신용카드,CARD,APPROVED,아이사랑몰 결제 · 교육/육아 카테고리,,UC302,13,신한카드 Mr.Life,신한카드,개인 신용카드,외식·온라인쇼핑·병원/약국,,4456,신용카드,,300000,54000.0,,https://www.card-gorilla.com/card/detail/13,1224200,1075800,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,3100,3100,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,7%,10000.0,,,SYNTHETIC_RULE_MATCHING_V1,718-02,교육/육아 맞춤 혜택,교육/육아,14,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '교육/육아' 시연 데이터,https://www.card-gorilla.com/card/detail/718,MISSED_WRONG_CARD,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,3100.0,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,False,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",False,False,False,False,True,False,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,False,True,NONE,EMART,True,True,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,july26-persona3-0003,july26-persona3-0003,2026-07,2026-07-13T19:10:00,이탈리안 레스토랑,외식,음식점,FOOD_DINING,39500,200,39300,신용카드,CARD,APPROVED,이탈리안 레스토랑 결제 · 푸드/외식 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000.0,,https://www.card-gorilla.com/card/detail/718,1631400,1448500,Y,UC303,718.0,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0.0,30000.0,1631400.0,1448500.0,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,200,900,700,,7%,10000.0,200.0,0.0,SYNTHETIC_RULE_MATCHING_V1,718-02,푸드/외식 맞춤 혜택,푸드/외식,57,할인,%,7.0,,,,10000.0,,,PICKA 표준 혜택 카테고리 '푸드/외식' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,900.0,KRW
